Judul,Harga,Harga per m²,Kamar,Luas Tanah,Luas Bangunan,Kepemilikan Tanah,Pertumbuhan IHPR YoY,Suku Bunga KPR Nasional,Ac,Akses 24/7,Akses mobil,Akses wifi,Atm center,Balkon,Bank,Bathtub,Carport,Cctv,Garasi,Gorden,Gym,Internet berkecepatan,Jogging track,Kamar mandi,Kasur,Keamanan 24 jam,Kitchen set,Kolam publik,Kolam renang,Kompor,Kulkas,Lantai,Lemari pakaian,Listrik,Microwave,Minimarket,Musholla,Oven,Perabot,Pompa air,Restoran,Shower,Sumber air,Taman,Tangki air,Telepon,Tempat parkir,Water heater,Desa,Kecamatan,Kota,log_harga,log_Harga
Dijual Rumah Murah Tengah Kota Surabaya di Kapasari,290000000.0,13800000.0,2,21,42,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,Perabot,1,0,1,PDAM,0,1,0,0,0,Kel. Kapasan, Kec. Simokerto, Kota Surabaya,19.48539148439307,19.48539148439307
Dijual Rumah 1KT 24m² di Lebak Arum V,470000000.0,19600000.0,1,24,72,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Dukuh Sutorejo, Kec. Mulyorejo, Kota Surabaya,19.96824325479604,19.96824325479604
Dijual Rumah 3KT 160m² di Jl. Bangkingan Timur,650000000.0,4099999.0,3,160,160,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Bangkingan, Kec. Lakarsantri, Kota Surabaya,20.29248292239242,20.29248292239242
Dijual Rumah Mewah Lokasi Elitte Perum Graha Sampurna Surabaya di Babatan,1900000000.0,14100000.0,4,135,180,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,1,0,0,0,1,1,0,0,1,0,0,3,0,1,0,0,0,0,0,2,0,5500,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Babatan, Kec. Wiyung, Kota Surabaya,21.365119723645122,21.365119723645122
Dijual Rumah Rungkut Asri Surabaya di Perumahan Rungkut Asri Timur Surabaya,2500000000.0,12500000.0,3,200,180,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Rungkut Kidul, Kec. Rungkut, Kota Surabaya,21.639556569220566,21.639556569220566
Dijual Rumah Wisma Lidah Kulon Siap Huni di Lakarsantri (Lakar Santri),750000000.0,8300000.0,3,90,90,Sertifikat Hak Milik,1.05%,10.38%,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1300,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Lakarsantri (Lakar Santri), Kec. Lakarsantri, Kota Surabaya,20.435583765827964,20.435583765827964
"Dijual Rumah 2 Lantai Siap Huni di Wisata Semanggi, Wonorejo, Surabaya",1200000000.0,13200000.0,4,91,150,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Wonorejo, Kec. Rungkut, Kota Surabaya,20.9055873945737,20.9055873945737
"Dijual Rumah Tengah Kota Butuh Renov, Cocok Cafe Atau Kantor di Embong Wungu",17000000000.0,34500000.0,5,493,441,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,4400,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Embong Kaliasin, Kec. Genteng, Kota Surabaya,23.55647918106145,23.55647918106145
Dijual Rumah Citraland di Citraland,1300000000.0,11300000.0,4,120,120,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,0,Kel. Pakal, Kec. Pakal, Kota Surabaya,20.985630102183134,20.985630102183134
Dijual Rumah Murah Wisata Semanggi Mangrove Wonorejo Surabaya di Wisata Semanggi Mangrove,1300000000.0,12400000.0,5,105,180,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Wonorejo, Kec. Rungkut, Kota Surabaya,20.985630102183134,20.985630102183134
Dijual Rumah Murah Minimalis Siap Huni di Sememi Utara Surabaya Barat,165000000.0,4600000.0,2,36,36,-,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,1,0,0,PDAM,0,0,0,0,0,Kel. Sememi, Kec. Benowo, Kota Surabaya,18.92145603792546,18.92145603792546
Dijual Rumah Hitung Tanah Murah di Manyar Indah,4500000000.0,10200000.0,3,440,240,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Mulyorejo, Kec. Mulyorejo, Kota Surabaya,22.227343233944907,22.227343233944907
Dijual Rumah Rungkut Asri di Rungkut Asri,1500000000.0,7500000.0,7,200,225,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Rungkut Kidul, Kec. Rungkut, Kota Surabaya,21.12873094572124,21.12873094572124
Dijual Rumah Premium Termurah di Rungkut Mapan,1700000000.0,18500000.0,3,92,120,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,1,Kel. Rungkut Kidul, Kec. Rungkut, Kota Surabaya,21.253894088596816,21.253894088596816
Dijual Rumah Rumah Baru Siap Huni di Kalilom Dahlia,225000000.0,15000000.0,2,15,30,Girik,1.05%,10.38%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1,Kel. Kenjeran, Kec. Bulak, Kota Surabaya,19.23161096461314,19.23161096461314
Dijual Rumah Siap Huni Lebar 8 Row 3 Mobil di Purimas Regency,2300000000.0,15100000.0,3,152,110,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4400,0,0,0,0,Perabot,0,0,1,PAM,0,1,0,0,0,Kel. Gunung Anyar, Kec. Gunung Anyar (Gununganyar), Kota Surabaya,21.556174960316298,21.556174960316298
Dijual Rumah Mulyosari Baru Surabaya di Mulyosari Baru,1600000000.0,17200000.0,4,93,160,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,1,PAM,0,1,0,0,0,Kel. Kalisari, Kec. Mulyorejo, Kota Surabaya,21.193269466817146,21.193269466817146
Dijual Rumah Villa Semtra Raya Citraland di Citraland,4900000000.0,15000000.0,6,333,420,Hak Guna Bangunan,1.05%,10.38%,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Sambikerep, Kec. Sambikerep, Kota Surabaya,22.312501042267073,22.312501042267073
Dijual Rumah Usaha Strategis Murah Butuh Pagesangan Jambangan di Raya Pagesangan,799000000.0,9500000.0,3,84,100,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1300,0,0,0,0,Perabot,1,0,0,PAM,0,0,0,0,0,Kel. Pagesangan, Kec. Jambangan, Kota Surabaya,20.498871504982112,20.498871504982112
"Dijual Rumah Rp.3 M-an Dekat MERLION , Sekolah Ciputra GWalk di Jalan Citraland Utama , Surabaya Barat",3400000000.0,17200000.0,4,198,160,Sertifikat Hak Milik,1.05%,10.38%,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Lakarsantri (Lakar Santri), Kec. Lakarsantri, Kota Surabaya,21.947041268862645,21.947041268862645
Dijual Rumah Baru 2 Lt Minimalis di Griya Kebraon,1100000000.0,11600000.0,3,100,78,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1300,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Kebraon, Kec. Karangpilang, Kota Surabaya,20.818576017659826,20.818576017659826
"Dijual Rumah COCOK UNTUK HUNIAN ,KANTOR,KOS2 di Griya Babatan Indah",1200000000.0,14200000.0,4,90,90,Sertifikat Hak Milik,1.05%,10.38%,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,Perabot,0,1,0,PDAM,0,0,0,0,0,Kel. Babatan, Kec. Wiyung, Kota Surabaya,20.9055873945737,20.9055873945737
Dijual Rumah Baru Murah Siap Huni Pakal Sby di Pakal Timur Sby Barat,395000000.0,5600000.0,2,70,45,-,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,1,0,1,PDAM,0,1,0,0,0,Kel. Pakal, Kec. Pakal, Kota Surabaya,19.79439632539704,19.79439632539704
Dijual Rumah Baru Siap Huni Kebraon Surabaya 700 Jutaan di Jalan Kebraon Manis 01,700000000.0,14000000.0,2,50,30,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1300,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,1,Kel. Kebraon, Kec. Karangpilang, Kota Surabaya,20.36659089443625,20.36659089443625
"Dijual Rumah 2 Lantai Mulai 800 Jutaan di Karangpilang, di Jalan Kebraon Indah",800000000.0,16000000.0,2,50,56,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Kebraon, Kec. Karangpilang, Kota Surabaya,20.500122286882203,20.500122286882203
Dijual Rumah Baru Minimalis Gress Lokasi Strategis Dan Nyaman di Grand Alana Wonorejo,920000000.0,15300000.0,3,60,66,Hak Guna Bangunan,1.05%,10.38%,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Wonorejo, Kec. Rungkut, Kota Surabaya,20.639884229094317,20.639884229094317
Dijual Rumah Griya Kebraon Karangpilang Surabaya Selatan di Griya Kebraon Karangpilang Surabaya Selatan,2500000000.0,12600000.0,4,198,135,Sertifikat Hak Milik,1.05%,10.38%,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Kebraon, Kec. Karangpilang, Kota Surabaya,21.639556569220566,21.639556569220566
Dijual Rumah Baru Kpr Dp 15 Jt Pakal Sby Barat di Pakal Sumberan Sby Barat,435000000.0,7900000.0,2,55,32,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,1,0,1,PDAM,0,0,0,0,0,Kel. Pakal, Kec. Pakal, Kota Surabaya,19.89085659135181,19.89085659135181
Dijual Rumah Usaha di Jalan Raya Diponegoro,1800000000.0,11600000.0,3,160,140,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1,Kel. Dukuh Kupang, Kec. Dukuh Pakis, Kota Surabaya,21.311052502404085,21.311052502404085
Dijual Rumah Siap Huni Citraland Surabaya Barat Lokasi di Taman Puspa Raya,1700000000.0,14200000.0,3,120,200,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,1,Kel. Made, Kec. Sambikerep, Kota Surabaya,21.253894088596816,21.253894088596816
Dijual Rumah Bagus Siap Huni Minimalis Strategis Dan Nyaman di Klampis Anom,3100000000.0,23700000.0,4,131,170,Sertifikat Hak Milik,1.05%,10.38%,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Klampis Ngasem, Kec. Sukolilo, Kota Surabaya,21.854667948760092,21.854667948760092
Dijual Rumah di Benowo,350000000.0,5800000.0,2,60,60,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Benowo, Kec. Pakal, Kota Surabaya,19.673443715304877,19.673443715304877
Dijual Rumah di Pagesangan Agung 1 / 86,550000000.0,13100000.0,3,42,42,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Pagesangan, Kec. Jambangan, Kota Surabaya,20.125428838008972,20.125428838008972
Dijual Rumah Hitung Tanah Row Jalan Lebar di Manyar Indah,4500000000.0,10200000.0,2,440,240,Sertifikat Hak Milik,1.05%,10.38%,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2200,0,0,0,0,Perabot,1,0,0,PAM,0,1,0,0,0,Kec. Sukolilo, Kota Surabaya,,22.227343233944907,22.227343233944907
Dijual Rumah Lingkungan Nyaman dan Asri di Raya Wisata Bukit Mas Blok G,6900000000.0,28800000.0,4,240,400,Hak Guna Bangunan,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,1,4400,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Lidah Wetan, Kec. Lakarsantri, Kota Surabaya,22.654787248694554,22.654787248694554
Dijual Rumah Mulyosari Dekat Unair Surabaya di Kalisari,1500000000.0,17800000.0,5,87,145,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Kalisari, Kec. Mulyorejo, Kota Surabaya,21.12873094572124,21.12873094572124
Dijual Rumah OnProgress di Medokan Ayu Surabaya Murahh di Medokan Ayu,1500000000.0,10300000.0,4,150,300,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Medokan Ayu, Kec. Rungkut, Kota Surabaya,21.12873094572124,21.12873094572124
Dijual Rumah Surabaya Di Lelang di Penjaringan Sari,450000000.0,5100000.0,2,88,60,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Penjaringansari (Penjaringan Sari), Kec. Rungkut, Kota Surabaya,19.92475814295086,19.92475814295086
Dijual Rumah Murah 2 Lantai Free Biaya di Bangkingan Lakarsantri Surabaya Barat,425000000.0,10600000.0,2,40,60,Sertifikat Hak Milik,1.05%,10.38%,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1300,0,0,0,0,Perabot,1,0,1,PAM,0,0,0,0,0,Kel. Bangkingan, Kec. Lakarsantri, Kota Surabaya,19.867599729241633,19.867599729241633
Dijual Rumah + Kos Aktif di Kedurus Apokat Surabaya,1200000000.0,8700000.0,4,144,144,Sertifikat Hak Milik,1.05%,10.38%,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Kedurus, Kec. Karangpilang, Kota Surabaya,20.9055873945737,20.9055873945737
Dijual Rumah Wisata Bukit Mas 2 Wbm Ii Super Murah di Wisata Bukit Mas 2,1300000000.0,22500000.0,3,60,76,Hak Guna Bangunan,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Lidah Wetan, Kec. Lakarsantri, Kota Surabaya,20.985630102183134,20.985630102183134
Dijual Rumah 2 Lantai Hitung Tanah Tengah Kota di Pucang,3500000000.0,10600000.0,4,330,450,-,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Pucang Sewu, Kec. Gubeng, Kota Surabaya,21.976028805727495,21.976028805727495
Dijual Rumah Baru Minimalis di Kedung Baruk,1700000000.0,18900000.0,4,90,147,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,0,0,0,0,Kel. Kalirungkut (Kali Rungkut), Kec. Rungkut, Kota Surabaya,21.253894088596816,21.253894088596816
Dijual Rumah Baru Murah Siap Huni di Gunung Anyar,895000000.0,9000000.0,3,100,70,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,0,PDAM,0,1,0,0,0,Kel. Gunung Anyar Tambak, Kec. Gunung Anyar (Gununganyar), Kota Surabaya,20.61233427735645,20.61233427735645
Dijual Rumah Murah di Jl.Babatan Pantai Timur No 29 Kec. Mulyorejo,3500000000.0,12800000.0,5,273,350,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,0,0,0,1,Kec. Mulyorejo, Kota Surabaya,,21.976028805727495,21.976028805727495
Dijual Rumah Murah Mewah Siap Huni Lontar Sambikerep Unesa Ptc di Perumahan Lontar,930000000.0,11900000.0,3,78,110,Sertifikat Hak Milik,1.05%,10.38%,1,0,2,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Lontar, Kec. Sambikerep, Kota Surabaya,20.650695145186845,20.650695145186845
"Dijual Rumah RAYA Luar Cluster Row 4 Mobil Dkt Citraland, PTC di Jalan Royal Residence, Wiyung , Surabaya",10000000000.0,26700000.0,4,375,400,Sertifikat Hak Milik,1.05%,10.38%,1,1,4,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Babatan, Kec. Wiyung, Kota Surabaya,23.025850930040455,23.025850930040455
"Dijual Rumah Baru Dekat Nirwana Eksekutif, MERR, Rungkut, UPN di Jalan Wonorejo Selatan , Surabaya Timur",1100000000.0,12200000.0,3,90,90,Sertifikat Hak Milik,1.05%,10.38%,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Wonorejo, Kec. Rungkut, Kota Surabaya,20.818576017659826,20.818576017659826
Dijual Rumah Tenggilis Surabaya di Tenggilis,1800000000.0,9000000.0,6,200,200,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Tengilis Mejoyo, Kec. Tenggilis Mejoyo, Kota Surabaya,21.311052502404085,21.311052502404085
Dijual Rumah Pantai Mentari Surabaya di Pantai Mentari,2500000000.0,16300000.0,3,153,163,Hak Guna Bangunan,1.05%,10.38%,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,5500,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Kenjeran, Kec. Bulak, Kota Surabaya,21.639556569220566,21.639556569220566
"Dijual Rumah Baru 2,5 Lantai Dan Hook di Graha Natura, Lontar, Sambikerep",2700000000.0,19800000.0,3,139,200,-,1.05%,10.38%,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,4400,0,0,0,0,Perabot,0,0,1,PAM,0,1,0,0,0,Kel. Lontar, Kec. Sambikerep, Kota Surabaya,21.716517610327063,21.716517610327063
Dijual Rumah Murah Butuh Uang Cpt Mewah Kenjeran Pantai Mentari di Perumahan Pantai Mentari,1400000000.0,14200000.0,4,102,150,Sertifikat Hak Milik,1.05%,10.38%,1,0,3,0,0,0,0,0,0,1,2,0,0,0,1,2,0,1,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Bulak, Kec. Bulak, Kota Surabaya,21.05973807428191,21.05973807428191
Dijual Rumah Simpang Darmo Permai Selatan di Simpang Darmo Permai Selatan,1300000000.0,17300000.0,4,78,120,Sertifikat Hak Milik,1.05%,10.38%,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,1,0,0,1,Kel. Sambikerep, Kec. Sambikerep, Kota Surabaya,20.985630102183134,20.985630102183134
Dijual Rumah Siap Huni Dekat Upn di Tambak Medokan Ayu,750000000.0,7500000.0,3,100,80,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1300,0,0,0,0,Perabot,0,0,1,PAM,0,0,0,0,0,Kel. Medokan Ayu, Kec. Rungkut, Kota Surabaya,20.435583765827964,20.435583765827964
Dijual Rumah New Minimalis di Klampis Anom Dekat Manyar Dharmahusada,3100000000.0,23500000.0,4,132,170,Sertifikat Hak Milik,1.05%,10.38%,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,2200,0,0,0,0,Perabot,1,0,1,PAM,0,0,0,0,0,Kel. Klampis Ngasem, Kec. Sukolilo, Kota Surabaya,21.854667948760092,21.854667948760092
Dijual Rumah Sutorejo Selatan Surabaya di Sutorejo Selatan,2500000000.0,20800000.0,4,120,180,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,1,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,2200,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Dukuh Sutorejo, Kec. Mulyorejo, Kota Surabaya,21.639556569220566,21.639556569220566
Dijual Rumah Gress Siap Huni Di Cluster Row 3 Mobil di Kutisari Indah,2000000000.0,20100000.0,4,102,175,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,0,0,1,PDAM,0,1,0,0,0,Kel. Kutisari, Kec. Tenggilis Mejoyo, Kota Surabaya,21.416413018006356,21.416413018006356
Dijual Rumah Jemur Wonosari Wonocolo Surabaya di Perumahan Jemursari Surabaya Jawa Timur,2600000000.0,13000000.0,5,200,250,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,1,0,0,PDAM,0,0,0,0,0,Kel. Jemur Wonosari, Kec. Wonocolo, Kota Surabaya,21.678777282358464,21.678777282358464
Dijual Rumah Jemur Wonosari Wonocolo Surabaya Jawa Timur di Perumahan Jemursari Wonocolo Surabaya,2600000000.0,13000000.0,5,200,250,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,Perabot,1,0,0,PDAM,0,0,0,0,0,Kel. Jemur Wonosari, Kec. Wonocolo, Kota Surabaya,21.678777282358464,21.678777282358464
Dijual Rumah 2 Lt Banting Harga di Perum Jemursari,2600000000.0,13000000.0,5,200,250,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,4400,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Jemur Wonosari, Kec. Wonocolo, Kota Surabaya,21.678777282358464,21.678777282358464
Dijual Rumah Baru Istimewa Perum Perhutani Sambikerep Sby di Perum Perhutani Sambikerep Sby Barat,695000000.0,11600000.0,2,60,42,Sertifikat Hak Milik,1.05%,10.38%,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Perabot,1,0,1,PDAM,0,1,0,0,0,Kel. Sambikerep, Kec. Sambikerep, Kota Surabaya,20.359422404967916,20.359422404967916
Dijual Rumah Siap Huni 2 Lantai Di Surabaya Timur di Medokan Ayu Dekat UPN,1500000000.0,10300000.0,4,150,180,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1300,0,0,0,0,Perabot,0,0,1,PAM,0,1,0,0,0,Kel. Medokan Ayu, Kec. Rungkut, Kota Surabaya,21.12873094572124,21.12873094572124
Dijual Rumah Shm Bebas Banjir di Perumahan Griya Citra Asri Sememi Surabaya,580000000.0,5500000.0,1,105,105,Sertifikat Hak Milik,1.05%,10.38%,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1300,0,0,0,0,Perabot,0,0,0,PAM,0,0,0,0,0,Kel. Sememi, Kec. Benowo, Kota Surabaya,20.178538663228878,20.178538663228878
